,Fp1,CP6,T8,FC6,Fp2,AF7,PO8,C6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.2777777777777778,0.19444444444444445,0.0,0.3055555555555556,0.0,0.2222222222222222
FC6,0.0,0.0,0.047619047619047616,0.44642857142857145,0.0,0.4583333333333333,0.0,0.047619047619047616
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.038910505836575876,0.29571984435797666,0.0,0.6342412451361867,0.0,0.0311284046692607
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.2727272727272727,0.21212121212121213,0.0,0.2727272727272727,0.0,0.24242424242424243
