,Fp1,CP6,T8,FC6,Fp2,AF7,PO8,C6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.5298507462686567,0.4701492537313433
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.496
