,Fp1,T8,FC6,Fp2,AF7,AF3,C5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.494949494949495,0.0,0.5050505050505051,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.4424778761061947,0.0,0.5575221238938053,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.8205128205128205
