,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.5098039215686274,0.17647058823529413,0.19607843137254902,0.0196078431372549,0.0,0.0,0.09803921568627451,0.0
parstriangularis-rh,0.3611111111111111,0.6111111111111112,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
postcentral-lh,0.12244897959183673,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.02040816326530612
postcentral-rh,0.0,0.06666666666666667,0.16666666666666666,0.6666666666666666,0.06666666666666667,0.0,0.0,0.03333333333333333
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0,0.0
superiorparietal-lh,0.17142857142857143,0.0,0.2,0.0,0.0,0.0,0.6285714285714286,0.0
superiorparietal-rh,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8
