,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.8947368421052632,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
parstriangularis-rh,0.0,0.7380952380952381,0.09523809523809523,0.09523809523809523,0.0,0.0,0.07142857142857142,0.0
postcentral-lh,0.0,0.16129032258064516,0.4838709677419355,0.0,0.0,0.0967741935483871,0.0967741935483871,0.16129032258064516
postcentral-rh,0.0,0.0625,0.0,0.6875,0.15625,0.0625,0.0,0.03125
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.09375,0.90625,0.0,0.0,0.0
superiorfrontal-rh,0.14814814814814814,0.0,0.14814814814814814,0.0,0.0,0.7037037037037037,0.0,0.0
superiorparietal-lh,0.0,0.17857142857142858,0.17857142857142858,0.0,0.0,0.0,0.6428571428571429,0.0
superiorparietal-rh,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143
