,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-lh,0.2222222222222222,0.16161616161616163,0.1111111111111111,0.18181818181818182,0.10101010101010101,0.0,0.2222222222222222,0.0
postcentral-rh,0.19318181818181818,0.18181818181818182,0.125,0.19318181818181818,0.11363636363636363,0.0,0.19318181818181818,0.0
superiorparietal-lh,0.1746031746031746,0.1746031746031746,0.15873015873015872,0.1746031746031746,0.14285714285714285,0.0,0.1746031746031746,0.0
superiorparietal-rh,0.20430107526881722,0.17204301075268819,0.11827956989247312,0.1935483870967742,0.10752688172043011,0.0,0.20430107526881722,0.0
superiortemporal-lh,0.18181818181818182,0.16363636363636364,0.12727272727272726,0.18181818181818182,0.16363636363636364,0.0,0.18181818181818182,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.2222222222222222,0.16161616161616163,0.1111111111111111,0.18181818181818182,0.10101010101010101,0.0,0.2222222222222222,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
