,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.17733990147783252,0.0,0.0,0.16748768472906403,0.16748768472906403,0.1724137931034483,0.1724137931034483,0.14285714285714285
parsopercularis-lh,0.0,0.42857142857142855,0.45714285714285713,0.0,0.04285714285714286,0.0,0.0,0.07142857142857142
parstriangularis-rh,0.0,0.3974358974358974,0.5,0.0,0.038461538461538464,0.0,0.0,0.0641025641025641
postcentral-rh,0.16990291262135923,0.0,0.0,0.16990291262135923,0.1650485436893204,0.1796116504854369,0.17475728155339806,0.1407766990291262
precentral-rh,0.16176470588235295,0.014705882352941176,0.014705882352941176,0.16176470588235295,0.1715686274509804,0.16666666666666666,0.16666666666666666,0.14215686274509803
superiorfrontal-rh,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.18627450980392157,0.1715686274509804,0.14215686274509803
superiorparietal-rh,0.16990291262135923,0.0,0.0,0.16990291262135923,0.1650485436893204,0.1796116504854369,0.17475728155339806,0.1407766990291262
superiortemporal-rh,0.15425531914893617,0.026595744680851064,0.026595744680851064,0.15425531914893617,0.1595744680851064,0.15425531914893617,0.15425531914893617,0.1702127659574468
