,Fp1,FT9,CP1,FT10,Fp2,AF7,CPz,AF8
Fp1,0.3836734693877551,0.0,0.0,0.022448979591836733,0.35714285714285715,0.11020408163265306,0.0,0.12653061224489795
FT9,0.0,0.5317796610169492,0.0,0.1885593220338983,0.01059322033898305,0.2605932203389831,0.0,0.00847457627118644
CP1,0.0,0.0,0.8916666666666667,0.10833333333333334,0.0,0.0,0.0,0.0
FT10,0.021739130434782608,0.18181818181818182,0.025691699604743084,0.6146245059288538,0.021739130434782608,0.043478260869565216,0.0,0.09090909090909091
Fp2,0.3596673596673597,0.010395010395010396,0.0,0.02286902286902287,0.3866943866943867,0.12474012474012475,0.0,0.09563409563409564
AF7,0.11827956989247312,0.2645161290322581,0.0,0.047311827956989246,0.13333333333333333,0.43655913978494626,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.15,0.015,0.0,0.125,0.11,0.0,0.0,0.6
