,Fp1,F7,FT10,Fp2,AF7,PO8,AF8,F2
Fp1,0.3764705882352941,0.0,0.0,0.32941176470588235,0.29411764705882354,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.358974358974359,0.0,0.0,0.34615384615384615,0.2948717948717949,0.0,0.0,0.0
AF7,0.3375,0.0,0.0,0.3125,0.35,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
