,Fp1,FT9,CP1,FT10,Fp2,AF7,CPz,AF8
Fp1,0.4,0.0,0.0,0.0,0.35384615384615387,0.0,0.0,0.24615384615384617
FT9,0.0,0.6857142857142857,0.0,0.3142857142857143,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5116279069767442,0.0,0.4883720930232558,0.0,0.0,0.0,0.0
Fp2,0.3898305084745763,0.0,0.0,0.0,0.3728813559322034,0.0,0.0,0.23728813559322035
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34146341463414637,0.0,0.0,0.0,0.2926829268292683,0.0,0.0,0.36585365853658536
