,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.5588235294117647,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5023923444976076,0.0,0.0,0.0,0.0,0.49760765550239233,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
