,Fp1,F7,FT10,FC6,F4,Fp2,AF7,AFz
Fp1,0.2790960451977401,0.0,0.0,0.0,0.11939736346516007,0.23220338983050848,0.14595103578154425,0.22335216572504707
F7,0.0,0.5928214180641365,0.00617828773168579,0.38893792291850543,0.0,0.0,0.012062371285672257,0.0
FT10,0.0,0.013150371640937679,0.8953687821612349,0.0,0.09148084619782733,0.0,0.0,0.0
FC6,0.0,0.3936583906670655,0.0,0.6063416093329345,0.0,0.0,0.0,0.0
F4,0.1634020618556701,0.0,0.04252577319587629,0.0,0.3801546391752577,0.1634020618556701,0.09871134020618556,0.1518041237113402
Fp2,0.23935758513931887,0.0,0.0,0.0,0.1226780185758514,0.28657120743034054,0.12945046439628483,0.22194272445820434
AF7,0.18769526556116317,0.008892093246815669,0.0,0.0,0.09300648882480173,0.1619802931987503,0.3674597452535448,0.1809661139149243
AFz,0.22737686139747995,0.0,0.0,0.0,0.11321114929362353,0.21993127147766323,0.14261168384879724,0.296869033982436
