,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.24899598393574296,0.0,0.0,0.0,0.0,0.25301204819277107,0.24497991967871485,0.25301204819277107
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18529411764705883,0.0,0.0,0.0,0.0,0.29705882352941176,0.21764705882352942,0.3
AF7,0.16076294277929154,0.0,0.0,0.0,0.0,0.19618528610354224,0.3542234332425068,0.2888283378746594
AFz,0.15217391304347827,0.0,0.0,0.0,0.0,0.2463768115942029,0.2608695652173913,0.34057971014492755
