,Fp1,F7,FC5,F8,Fp2,AF7,AFz,FC4
Fp1,0.27454545454545454,0.0,0.0,0.2190909090909091,0.27090909090909093,0.0,0.23545454545454544,0.0
F7,0.0,0.6360655737704918,0.1726775956284153,0.0,0.0,0.0,0.0,0.1912568306010929
FC5,0.0,0.2601626016260163,0.4845528455284553,0.0,0.0,0.0,0.0,0.2552845528455285
F8,0.18370484242890084,0.0,0.0,0.45196003074558033,0.180630284396618,0.0,0.18370484242890084,0.0
Fp2,0.2408,0.0,0.0,0.1896,0.3248,0.0,0.2448,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.22723253757736517,0.0,0.0,0.21131741821396993,0.26702033598585323,0.0,0.29442970822281167,0.0
FC4,0.0,0.31464737793851716,0.28028933092224234,0.0,0.0,0.0,0.0,0.4050632911392405
