,Fp1,F7,FT10,FC6,F4,Fp2,AF7,AFz
Fp1,0.35542168674698793,0.0,0.0,0.0,0.0,0.32831325301204817,0.0,0.31626506024096385
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34049079754601225,0.0,0.0,0.0,0.0,0.36503067484662577,0.0,0.294478527607362
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.34105960264900664,0.0,0.0,0.0,0.0,0.31125827814569534,0.0,0.347682119205298
