,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.236816874400767,0.0,0.0,0.0,0.08820709491850431,0.2195589645254075,0.23010546500479387,0.2253116011505273
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.20043572984749455,0.0,0.0,0.0,0.19825708061002179,0.20043572984749455,0.20043572984749455,0.20043572984749455
Fp2,0.22831505483549352,0.0,0.0,0.0,0.09172482552342971,0.22731804586241275,0.22432701894317048,0.22831505483549352
AF7,0.228626320845341,0.0,0.0,0.0,0.08837656099903939,0.21421709894332372,0.2516810758885687,0.21709894332372717
AFz,0.2309941520467836,0.0,0.0,0.0,0.08966861598440545,0.22319688109161792,0.2222222222222222,0.23391812865497075
