,Fp1,F7,FC5,F8,Fp2,AF7,AFz,FC4
Fp1,0.46127717391304346,0.0,0.0,0.0,0.30842391304347827,0.020380434782608696,0.20991847826086957,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.8226299694189603,0.0,0.0,0.0,0.0,0.17737003058103976
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3656776263031275,0.0,0.0,0.0,0.37530072173215717,0.03769045709703288,0.22133119486768243,0.0
AF7,0.15841584158415842,0.0,0.0,0.0,0.24257425742574257,0.3415841584158416,0.25742574257425743,0.0
AFz,0.2921027592768792,0.0,0.0,0.0,0.2626070409134158,0.047573739295908656,0.3977164605137964,0.0
FC4,0.0,0.0,0.5043478260869565,0.0,0.0,0.0,0.0,0.4956521739130435
