,Fp1,F7,Pz,FT10,F8,Fp2,AF7,F5
Fp1,0.3255567338282078,0.0,0.06786850477200425,0.04630611523506539,0.1778013432308236,0.19264757864969953,0.0,0.18981972428419935
F7,0.0,0.32749269920734253,0.2390488110137672,0.15185648727576137,0.0,0.07801418439716312,0.2035878181059658,0.0
Pz,0.06244087038789026,0.17880794701986755,0.36676127404604225,0.04604225796278776,0.03500473036896878,0.20056764427625354,0.0946073793755913,0.01576789656259855
FT10,0.054111631870472944,0.15764806135492118,0.06476352790796762,0.4507882403067746,0.015764806135492117,0.0,0.15466553046442266,0.10225820195994888
F8,0.26089211618257263,0.0,0.05549792531120332,0.020228215767634856,0.2598547717842324,0.17323651452282157,0.0,0.23029045643153526
Fp2,0.18281353682813536,0.060716655607166554,0.2090245520902455,0.0,0.1121433311214333,0.32614465826144656,0.017252820172528202,0.09190444591904445
AF7,0.0,0.2765957446808511,0.1702127659574468,0.20100783874580067,0.0,0.030235162374020158,0.3219484882418813,0.0
F5,0.24415941365093907,0.0,0.021071919377004124,0.11223087494273935,0.2015574896930829,0.12505726065048098,0.0,0.29592304168575356
