,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.1937984496124031,0.13953488372093023,0.10852713178294573,0.17054263565891473,0.046511627906976744,0.13953488372093023,0.10077519379844961,0.10077519379844961
parstriangularis-rh,0.17757009345794392,0.16822429906542055,0.102803738317757,0.16822429906542055,0.037383177570093455,0.14953271028037382,0.09345794392523364,0.102803738317757
postcentral-rh,0.1092436974789916,0.09243697478991597,0.226890756302521,0.15126050420168066,0.058823529411764705,0.06722689075630252,0.15966386554621848,0.13445378151260504
precentral-lh,0.15,0.12142857142857143,0.12142857142857143,0.2,0.05,0.12142857142857143,0.12142857142857143,0.11428571428571428
rostralmiddlefrontal-lh,0.08571428571428572,0.07142857142857142,0.12857142857142856,0.12857142857142856,0.17142857142857143,0.07142857142857142,0.21428571428571427,0.12857142857142856
rostralmiddlefrontal-rh,0.18556701030927836,0.16494845360824742,0.08247422680412371,0.16494845360824742,0.041237113402061855,0.18556701030927836,0.07216494845360824,0.10309278350515463
superiorfrontal-rh,0.09734513274336283,0.07964601769911504,0.1504424778761062,0.1504424778761062,0.10619469026548672,0.05309734513274336,0.23893805309734514,0.12389380530973451
superiortemporal-lh,0.11570247933884298,0.10743801652892562,0.1322314049586777,0.14049586776859505,0.05785123966942149,0.08264462809917356,0.1322314049586777,0.23140495867768596
