,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.13333333333333333,0.1,0.1,0.15,0.08333333333333333,0.13333333333333333,0.15,0.15
parstriangularis-rh,0.1346153846153846,0.11538461538461539,0.11538461538461539,0.1346153846153846,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.1346153846153846
postcentral-lh,0.1346153846153846,0.11538461538461539,0.11538461538461539,0.1346153846153846,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.1346153846153846
precentral-lh,0.125,0.09375,0.09375,0.171875,0.078125,0.125,0.15625,0.15625
rostralmiddlefrontal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851
superiorparietal-lh,0.13333333333333333,0.1,0.1,0.15,0.08333333333333333,0.13333333333333333,0.15,0.15
superiorparietal-rh,0.125,0.09375,0.09375,0.171875,0.078125,0.125,0.15625,0.15625
superiortemporal-lh,0.125,0.09375,0.09375,0.171875,0.078125,0.125,0.15625,0.15625
