,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.14285714285714285,0.12857142857142856,0.15714285714285714,0.15714285714285714,0.05714285714285714,0.08571428571428572,0.15714285714285714,0.11428571428571428
parstriangularis-rh,0.14925373134328357,0.13432835820895522,0.14925373134328357,0.14925373134328357,0.05970149253731343,0.08955223880597014,0.14925373134328357,0.11940298507462686
postcentral-rh,0.1388888888888889,0.125,0.1527777777777778,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.1111111111111111
precentral-lh,0.13333333333333333,0.12,0.14666666666666667,0.2,0.05333333333333334,0.08,0.16,0.10666666666666667
rostralmiddlefrontal-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282
rostralmiddlefrontal-rh,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.07692307692307693,0.11538461538461539,0.1346153846153846,0.1346153846153846
superiorfrontal-rh,0.136986301369863,0.1232876712328767,0.1506849315068493,0.1780821917808219,0.0547945205479452,0.0821917808219178,0.1643835616438356,0.1095890410958904
superiortemporal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.06349206349206349,0.09523809523809523,0.14285714285714285,0.12698412698412698
