,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.17307692307692307,0.15384615384615385,0.11538461538461539,0.09615384615384616,0.15384615384615385,0.10256410256410256,0.12179487179487179,0.08333333333333333
parstriangularis-rh,0.11413043478260869,0.29347826086956524,0.14130434782608695,0.07065217391304347,0.09782608695652174,0.11956521739130435,0.10326086956521739,0.059782608695652176
postcentral-lh,0.07692307692307693,0.13942307692307693,0.21153846153846154,0.11538461538461539,0.057692307692307696,0.15865384615384615,0.14903846153846154,0.09134615384615384
precentral-lh,0.08196721311475409,0.07650273224043716,0.14207650273224043,0.22404371584699453,0.0546448087431694,0.1366120218579235,0.16939890710382513,0.11475409836065574
rostralmiddlefrontal-rh,0.16428571428571428,0.16428571428571428,0.11428571428571428,0.07857142857142857,0.2357142857142857,0.08571428571428572,0.08571428571428572,0.07142857142857142
superiorparietal-lh,0.07692307692307693,0.10096153846153846,0.15384615384615385,0.1201923076923077,0.04326923076923077,0.20673076923076922,0.17307692307692307,0.125
superiorparietal-rh,0.0794392523364486,0.09345794392523364,0.14485981308411214,0.14953271028037382,0.04672897196261682,0.16355140186915887,0.19626168224299065,0.1261682242990654
superiortemporal-lh,0.08441558441558442,0.07142857142857142,0.11688311688311688,0.14285714285714285,0.05844155844155844,0.16233766233766234,0.18181818181818182,0.18181818181818182
