,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.390625,0.234375,0.0,0.078125,0.03125,0.0,0.265625,0.0
parstriangularis-rh,0.1780821917808219,0.4246575342465753,0.0,0.136986301369863,0.0,0.0,0.2602739726027397,0.0
postcentral-lh,0.0,0.0,0.3717948717948718,0.15384615384615385,0.32051282051282054,0.0,0.0,0.15384615384615385
postcentral-rh,0.047619047619047616,0.10714285714285714,0.15476190476190477,0.27380952380952384,0.16666666666666666,0.0,0.10714285714285714,0.14285714285714285
precentral-lh,0.030303030303030304,0.0,0.25252525252525254,0.12121212121212122,0.36363636363636365,0.04040404040404041,0.030303030303030304,0.16161616161616163
precentral-rh,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
rostralmiddlefrontal-rh,0.23943661971830985,0.28169014084507044,0.0,0.14084507042253522,0.028169014084507043,0.0,0.30985915492957744,0.0
superiortemporal-lh,0.0,0.0,0.1935483870967742,0.1935483870967742,0.2903225806451613,0.0,0.0,0.3225806451612903
