,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.6775456919060052,0.0039164490861618795,0.0,0.048302872062663184,0.04046997389033943,0.016971279373368148,0.02741514360313316,0.185378590078329
frontalpole-lh,0.003955696202531646,0.4137658227848101,0.10047468354430379,0.10680379746835443,0.004746835443037975,0.12658227848101267,0.1281645569620253,0.11550632911392406
frontalpole-rh,0.0,0.08519553072625698,0.3505586592178771,0.2053072625698324,0.04120111731843575,0.15083798882681565,0.15782122905027932,0.009078212290502794
medialorbitofrontal-rh,0.022433718558803536,0.08769544527532291,0.20326308633582596,0.33650577838205303,0.03195105370496261,0.12848402447314752,0.13936097892590074,0.05030591434398368
parahippocampal-rh,0.038157894736842106,0.010526315789473684,0.075,0.05921052631578947,0.7578947368421053,0.006578947368421052,0.05263157894736842,0.0
rostralanteriorcingulate-lh,0.01117798796216681,0.13327601031814273,0.1822871883061049,0.1702493551160791,0.0060189165950128975,0.3069647463456578,0.19002579535683578,0.0
rostralanteriorcingulate-rh,0.015107913669064749,0.10863309352517986,0.1553956834532374,0.14532374100719425,0.025899280575539568,0.15323741007194244,0.39136690647482014,0.005035971223021582
temporalpole-rh,0.1509433962264151,0.16627358490566038,0.020047169811320754,0.09316037735849056,0.0,0.0,0.00589622641509434,0.5636792452830188
