,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.48736462093862815,0.07310469314079422,0.0036101083032490976,0.016245487364620937,0.19584837545126355,0.12815884476534295,0.0812274368231047,0.01444043321299639
entorhinal-rh,0.10533333333333333,0.6706666666666666,0.018666666666666668,0.004,0.08533333333333333,0.08666666666666667,0.012,0.017333333333333333
frontalpole-lh,0.012681159420289856,0.025362318840579712,0.8731884057971014,0.0,0.0,0.0036231884057971015,0.0,0.08514492753623189
frontalpole-rh,0.038535645472061654,0.0019267822736030828,0.0,0.9364161849710982,0.0,0.0,0.0,0.023121387283236993
fusiform-lh,0.17065390749601275,0.051036682615629984,0.0,0.0,0.3939393939393939,0.2623604465709729,0.10685805422647528,0.015151515151515152
parahippocampal-lh,0.11464435146443515,0.05606694560669456,0.0,0.0,0.2686192468619247,0.46527196652719666,0.08786610878661087,0.007531380753138075
parahippocampal-rh,0.09608938547486033,0.0067039106145251395,0.0,0.0,0.15195530726256984,0.11620111731843576,0.6100558659217877,0.01899441340782123
temporalpole-rh,0.03554868624420402,0.013910355486862442,0.07573415765069552,0.015455950540958269,0.03554868624420402,0.017001545595054096,0.023183925811437404,0.7836166924265843
