,bankssts-rh,entorhinal-lh,frontalpole-lh,fusiform-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-rh,0.7639097744360902,0.02406015037593985,0.0,0.0,0.039097744360902256,0.02406015037593985,0.07368421052631578,0.07518796992481203
entorhinal-lh,0.01990049751243781,0.595771144278607,0.0,0.1455223880597015,0.0,0.16791044776119404,0.055970149253731345,0.014925373134328358
frontalpole-lh,0.0,0.0,0.8083832335329342,0.08383233532934131,0.02594810379241517,0.029940119760479042,0.05189620758483034,0.0
fusiform-lh,0.0,0.11311787072243346,0.03802281368821293,0.4524714828897338,0.0,0.24714828897338403,0.13307984790874525,0.016159695817490494
insula-rh,0.05870841487279843,0.0,0.03131115459882583,0.0,0.8571428571428571,0.0,0.0,0.05283757338551859
parahippocampal-lh,0.010371650821089023,0.12445980985306827,0.014693171996542784,0.2411408815903198,0.0,0.46499567847882456,0.12791702679343128,0.016421780466724288
parahippocampal-rh,0.05084745762711865,0.04343220338983051,0.03177966101694915,0.1419491525423729,0.0,0.1461864406779661,0.5858050847457628,0.0
temporalpole-lh,0.08204334365325078,0.021671826625386997,0.0,0.020123839009287926,0.04489164086687306,0.02631578947368421,0.0,0.804953560371517
