,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.602589641434263,0.021912350597609563,0.1205179282868526,0.04083665338645418,0.01593625498007968,0.14143426294820718,0.0249003984063745,0.03187250996015936
entorhinal-lh,0.013597033374536464,0.34239802224969096,0.01792336217552534,0.18294190358467244,0.22249690976514216,0.0,0.18046971569839307,0.040173053152039555
frontalpole-lh,0.16620498614958448,0.04293628808864266,0.628808864265928,0.03462603878116344,0.019390581717451522,0.07063711911357341,0.037396121883656507,0.0
fusiform-lh,0.022739018087855296,0.1467700258397933,0.013436692506459949,0.30129198966408266,0.2144702842377261,0.0,0.24392764857881136,0.05736434108527132
inferiortemporal-lh,0.011406844106463879,0.1868549701249321,0.007061379684953829,0.22976643128734384,0.29766431287343836,0.0,0.2178164041281912,0.049429657794676805
middletemporal-lh,0.15690866510538642,0.0,0.05503512880562061,0.0,0.0,0.702576112412178,0.0,0.08548009367681499
parahippocampal-lh,0.017634854771784232,0.14989626556016597,0.01504149377593361,0.241701244813278,0.2033195020746888,0.0,0.31483402489626555,0.057572614107883814
parahippocampal-rh,0.032196969696969696,0.06912878787878787,0.0,0.10890151515151515,0.08996212121212122,0.06439393939393939,0.11079545454545454,0.5246212121212122
