,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.5952380952380952,0.012531328320802004,0.14035087719298245,0.020050125313283207,0.005012531328320802,0.17794486215538846,0.021303258145363407,0.02756892230576441
entorhinal-lh,0.008403361344537815,0.36869747899159666,0.03046218487394958,0.17331932773109243,0.20483193277310924,0.0,0.15756302521008403,0.05672268907563025
frontalpole-lh,0.1656891495601173,0.045454545454545456,0.6275659824046921,0.036656891495601175,0.020527859237536656,0.06451612903225806,0.039589442815249266,0.0
fusiform-lh,0.014119601328903655,0.1287375415282392,0.02159468438538206,0.29983388704318936,0.21262458471760798,0.0,0.27408637873754155,0.049003322259136214
inferiortemporal-lh,0.006493506493506494,0.17161410018552875,0.012059369202226345,0.24675324675324675,0.2662337662337662,0.0,0.23376623376623376,0.06307977736549165
middletemporal-lh,0.2857142857142857,0.0,0.08102345415778252,0.0,0.0,0.6311300639658849,0.0,0.0021321961620469083
parahippocampal-lh,0.018612521150592216,0.11844331641285956,0.024534686971235193,0.2622673434856176,0.19796954314720813,0.0,0.32318104906937395,0.05499153976311337
parahippocampal-rh,0.06018518518518518,0.13657407407407407,0.0,0.13657407407407407,0.16203703703703703,0.0,0.1550925925925926,0.34953703703703703
