,Fz,F3,F7,FT9,FC5,FC1,C3,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.06373069631582123,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.018981614505609094,0.0190496355467845,0.0190496355467845,0.0,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0,0.0,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.002631486097535889,0.019026961866392696,0.019004288186000896,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.009742701071939043,0.009648652351398782,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0,0.0,0.0190496355467845,0.0190496355467845,0.0,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845,0.0190496355467845
F3,0.012567495523148845,0.02073089031113065,0.020554291585249435,0.02051301021140531,0.020341681381965755,0.020595572959093554,0.020443512480110074,0.017123928716347145,0.019384139574245063,0.019610967680965444,0.0,0.020576085159215194,0.020716672407693947,0.02068318615380117,0.02041255144972698,0.0,0.0,0.020510484987895625,0.020321040695043695,0.020785017251945488,0.020456358047080788,0.020171505439569897,0.0,0.020757953781538066,0.020785017251945488,0.020269438977738544,0.020568509488686135,0.020244900730840808,0.020333886262014413,0.020443512480110074,0.01922406452588795,0.020206144580506374,0.020710249624208588,0.020520805331356657,0.019896973175520034,0.020747633438077038,0.0206935064972622,0.01983000066773448,0.005672458263387832,0.01725282328489888,0.01716131253021559,0.019604544897480085,0.020774696908484457,0.02062126409303499,0.006667275715419217,0.006592508087682318,0.02072056996766962,0.02064580233993272,0.019361907101434726,0.0,0.0,0.020726992751154978,0.02066254546687911,0.0,0.020635481996471687,0.020600623406112926,0.02051943299489067,0.019950880666912585,0.020097890698876696
F7,0.012645465221212281,0.020535285860366743,0.02093729377019593,0.02089575604355571,0.020143662382197607,0.020409513489702123,0.02024612532691252,0.016905941515677245,0.019180180334264857,0.019408415649644385,5.192215830027622e-05,0.020379519385465915,0.020583286084151785,0.020487285636581698,0.020214972031932357,0.0,0.0,0.020313513042132036,0.0201228935188775,0.020688289591496288,0.02025905032120217,0.020698674023156345,0.0,0.020661058231031357,0.020661058231031357,0.02007097136057722,0.020371897697577135,0.020100743283671747,0.02086206218594595,0.02024612532691252,0.01913980179836859,0.02033151916168087,0.020535285860366743,0.02032389747379209,0.02042243848399177,0.020698674023156345,0.020814061962160905,0.01962880709599345,0.00610966824345089,0.01703563582085709,0.016943557307802233,0.01940195315249956,0.02058974858129661,0.02080113696787126,0.006708632562608786,0.0066334009783588065,0.020677905159836234,0.020817983896676138,0.019884051590696228,0.0,0.0,0.020709058454816402,0.02076352117574627,0.0,0.02082836832833619,0.020797215033356027,0.020933371835680697,0.020183596555810503,0.020205746791016253
FT9,0.012663499386921379,0.020528053232758345,0.020930609635193213,0.020937035723051042,0.020135916536070986,0.020402145441741622,0.020238552445624544,0.016891866601597284,0.01917120435297385,0.019399748053544132,6.251823448505815e-05,0.0203717576465457,0.02057615814360621,0.020479948321910482,0.020207293328382017,0.0,0.0,0.02030593562004589,0.020115077124575966,0.020681226523127913,0.0202514046213402,0.02073975113972329,0.0,0.020653961023775067,0.020653961023775067,0.020062978595838415,0.020364460236641267,0.02009267656515941,0.02086565893074001,0.020238552445624544,0.019140816557777926,0.020354911852940364,0.020528053232758345,0.0203163553257934,0.020463102528305143,0.020691646228875423,0.020807134314144635,0.019620304518335047,0.006128093611549182,0.017021768010503688,0.01692955180669764,0.019393321965686303,0.020582584231464036,0.020804701844176494,0.006715663068922937,0.006640292658722225,0.020670806817380406,0.02081112793203432,0.01992352880323111,0.0,0.0,0.020702065934622933,0.020756596933328625,0.0,0.02082154763778183,0.02079428213842898,0.020930609635193213,0.02021702320825459,0.020212158268318306
FC5,0.01264346996561615,0.020604809611325003,0.0202806921482507,0.02023926026227125,0.020761689357114723,0.020676149921510137,0.020720257471135275,0.017526555419838823,0.01979818476601989,0.020026404821994748,0.0,0.020563377725345555,0.02051542902179583,0.020642400343379864,0.020761689357114723,0.0,0.0,0.020772047328609586,0.020740973414124998,0.020512753358150143,0.020761689357114723,0.01989559234648612,0.0,0.020512753358150143,0.020512753358150143,0.02067230876758555,0.020679991075434726,0.020450605529180967,0.02005898890984612,0.020713740653565002,0.01942913894612943,0.020078539362556942,0.02055686090777528,0.020788922117674722,0.019619423586961546,0.020475162626095278,0.020420697104975283,0.020246942570120427,0.005311127315333484,0.017656202405068544,0.017564146151893684,0.020019888004424474,0.02056721887927014,0.020348191304511244,0.006710651118518294,0.0066354696544085705,0.020458287837030145,0.02037274840142556,0.019081629876419717,0.0,0.0,0.020454446683105556,0.020389623190490695,0.0,0.020362390429930696,0.02032747536152152,0.020245777079841522,0.019715665677148872,0.020118805758257488
FC1,0.012586524847796496,0.0207403531004072,0.020458966209343198,0.02041764218768941,0.020442191626191587,0.02070680393410398,0.020544170402713648,0.017219981988815566,0.019483165021001198,0.01971034073493509,0.0,0.020578944441467337,0.02069258550101525,0.0207403531004072,0.020513177386473305,0.0,0.0,0.020611268735320085,0.020421529615364694,0.020669367340125477,0.02055705755818997,0.020075600541757135,0.0,0.020679698345538924,0.020679698345538924,0.02036987458829746,0.020669367340125477,0.020301444978078616,0.020238234073147468,0.020544170402713648,0.019295875645946745,0.020185247768467824,0.020733909522669035,0.020621599740733527,0.019800657228431294,0.02065259275697387,0.02059838157984376,0.01992974159351841,0.005555047152230959,0.017349066353902685,0.017257418582794073,0.019703897157196927,0.020733909522669035,0.020526064541949628,0.006677986576931286,0.0066031133889742815,0.020625487168408813,0.020550613980451812,0.019264882629706406,0.0,0.0,0.020631930746146977,0.02056738856360342,0.0,0.020540282975038363,0.020505402531122735,0.02042408576542757,0.019885755016639806,0.020127149163662428
C3,0.012626588262102067,0.020661771107463305,0.020358766758076498,0.02031734516914435,0.02060351109999542,0.020743352554769612,0.020705803341767803,0.01737175532072404,0.01964137215085547,0.01986927807423866,0.0,0.02053750634066685,0.02059315570276238,0.02068896492323207,0.02062034951853115,0.0,0.0,0.02066438175283565,0.020582800305529343,0.020580189660156997,0.020637187937066884,0.01997418096138339,0.0,0.020590545057390032,0.020590545057390032,0.020531023319364156,0.020695447944534765,0.020428731077591772,0.020137343855996005,0.020705803341767803,0.01940580865986795,0.02012572672820497,0.020634577291694534,0.02069157556860442,0.019698370427765358,0.020552995844388227,0.02049860821285069,0.02008943924576116,0.005408174034305468,0.01750124137826519,0.01740930453372585,0.019862795052935964,0.020644932688927572,0.020426120432219426,0.006700295629119278,0.006625197203115664,0.0205361574258525,0.020450703602615847,0.019161064317949027,0.0,0.0,0.020532285049922154,0.020467542021151575,0.0,0.020440348205382805,0.02040540963775335,0.020323828190447042,0.0197942668324914,0.020155531189346088
CP5,0.014085420496710256,0.01933689515654244,0.018975651895264345,0.018929913564256044,0.019675269252316385,0.01941668167804568,0.019526875234300693,0.03142803920644471,0.02233409697347777,0.021770416820644192,0.0,0.02077765258330394,0.019237880625278217,0.019378736774046286,0.019660193513821145,0.0,0.0,0.01956897240956583,0.019709573000572612,0.01923423946953505,0.019610814027069674,0.018546056695235083,1.1434582752075376e-05,0.01923423946953505,0.01923423946953505,0.019823918828093364,0.019420578391550133,0.019565331253822663,0.018728498903745717,0.01953830981705277,0.019191886736508627,0.01875111251148858,0.019283618956286518,0.01956507569606137,0.018238089634212914,0.019192397852031202,0.019131583782527658,0.021793797101670922,0.0022872354552615037,0.031043160106378604,0.031435577075692334,0.021789389272643893,0.01929505353903859,0.01905154170326313,0.007425065444350932,0.007360354661342934,0.019173425400031505,0.019078307582271737,0.01764061684864569,0.0,1.1434582752075376e-05,0.01916952868652705,0.019097280034271434,1.1434582752075376e-05,0.01906687299951966,0.01902867253775898,0.018937451433503664,0.01834777207494535,0.018842333615743896
CP1,0.01299914805199881,0.02010338306484468,0.019770893470228194,0.019729398833410003,0.020415125341052075,0.02017719579521826,0.02027907065545121,0.020392780522430102,0.022692942286556758,0.02231217574374276,0.0,0.020933275801208507,0.02001307897975802,0.020141818853908602,0.02037974839974242,0.0,0.0,0.020305935669368842,0.02042549900025662,0.020008823016062008,0.02032362414002367,0.019374964804442674,0.0,0.020008823016062008,0.020008823016062008,0.02043587265946117,0.020180254642972528,0.020229064091241,0.019543337583598927,0.020289444314655757,0.019858671207631545,0.019565282017949763,0.020054573616576213,0.020313250480819122,0.019091284658094655,0.019970387226998086,0.019914262967279335,0.022091934668563767,0.00440508573517943,0.020525776360276696,0.020431216311494024,0.022277995918374843,0.02006494727578076,0.019841647352847498,0.0068628543087299754,0.006803671201256957,0.019952698756343257,0.019865453519010867,0.018544007067936928,0.0,0.0,0.01994963990858899,0.01988314198966569,0.0,0.019855079859806318,0.019820900034438406,0.01973671364486028,0.019195553750211092,0.01964946840752789
Pz,0.01288029257468564,0.020184509833434543,0.01985490929538686,0.019813570753397236,0.020493441100487415,0.020257553406105334,0.020358389714832188,0.019714950040409,0.02198875207717513,0.022231763236618463,0.0,0.020628899159823,0.020094709284394042,0.020222637204988014,0.020458524899370098,0.0,0.0,0.020385481326699303,0.02050377573598482,0.02009079698976894,0.020402939427257967,0.019462599820165793,0.0,0.02009079698976894,0.02009079698976894,0.02048631763542616,0.02026076457654149,0.02030922658359236,0.019629356236502186,0.020368724350329593,0.01974263055329329,0.019650726631685947,0.020136047826383667,0.02039260479176056,0.01918146128916899,0.02005266961821547,0.019997084146103343,0.02215229732307537,0.00462455994082815,0.019846790255628074,0.019753077411962472,0.02218330122956759,0.020146382461881072,0.019924741697621498,0.006863291334298438,0.0067870365911914966,0.02003521151765681,0.019948622139052463,0.018638044576111935,0.0,0.0,0.02003200034722066,0.019966080239611123,0.0,0.019938287503555058,0.019904072426626687,0.01982069421845849,0.01928369984627374,0.01973410483985414
