,Fz,F3,F7,FT9,FC5,FC1,C3,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,-0.5151410374664444,0.01524297808404026,0.03665241383879958,0.03665241383879958,0.028546170497691502,-0.01431153475067338,-0.037823745549625955,-0.016004010227011325,-0.10256174563626093,0.03079097634599835,-0.06718604382538512,0.0278559727040306,0.03665241383879958,-0.0071498062450223035,-0.017353930460561624,0.0,0.0,0.03665241383879958,-0.011294668628359986,-0.03231562716123503,0.032911070758288155,0.03665241383879958,-0.005362591748733035,0.02019050428454933,-0.019828043144370592,-0.023877579086466347,0.03665241383879958,0.03016741916591312,-0.021064490212080216,-0.0005854061647727601,0.03665241383879958,0.03665241383879958,0.021195367229602274,-0.03176098788188001,0.023682424493026655,0.03665241383879958,0.036036028115630905,0.03665241383879958,-0.04170997535561816,-0.015946144721384163,-0.01530744280194983,0.02492953885319713,0.013937792901428403,0.026051941777350554,0.01874542485179996,0.018564470595862338,0.017988727177741873,0.01744685269217429,0.03665241383879958,0.0,-0.0027436515923750407,0.028172036189640356,0.03665241383879958,-0.017958446786454814,0.03665241383879958,0.02632795297572434,0.008717052170980979,0.03665241383879958,0.03665241383879958
F3,0.019722372683411024,-0.07094730498361712,0.0016935451695235114,0.022783105425668256,-0.013262309523628469,0.0013649494447954891,0.014711730093424864,-0.05494295487154209,0.004553130620009051,-0.03246385764911675,0.0,0.015305067850112887,-0.011860480631701956,-0.015679716800524587,0.0066032304307244855,0.0,0.0,-0.0022434711150938285,-0.00026856588094140594,-0.028156782773615375,0.012015800373935884,0.015232747134850252,-0.013986579447245366,-0.002042526305381451,-0.022117872321445367,-0.00039154190262695904,0.033847991728704174,0.0273065443836883,0.019542612741168332,0.025767378718764555,0.030622685865603533,0.03253220910147926,-0.010050792195564914,0.002985167905494423,0.015887117049340437,-0.028065741854896284,-0.007826198501602837,0.027572828123072282,-0.06272610392044352,-0.054774882906309795,-0.05495095399402773,-0.0004905826886052685,-0.042000627566634086,0.014818177319727257,0.012828158738195527,0.012684302230976378,0.013425536560095926,-0.006021170576636734,0.02721695898932348,0.0,-0.007163455182035652,0.009189953066183561,0.025902511983018437,-0.01260608034827503,-0.0022788352785094684,0.038996280138562246,0.008622734863907619,0.031260637052998065,0.03232392343326252
F7,0.024330482508903142,-0.02732104917962229,-0.12198527567169973,0.009367501212983373,-0.003680464664448804,0.012556556530460332,0.0185899812045483,-0.03692262928995794,-0.006852115939795882,-0.031604398369910754,9.990072664390777e-05,0.019371639398742316,-0.011831739447426772,-0.018169442981166482,0.004693313013912012,-0.0009394765795268584,0.0,0.009324597482791745,0.01870652108470417,-0.012674418183829082,0.018994681723014373,-0.0038223406854027303,-0.006656482105283204,0.01140099278839476,-0.008756169777306455,0.010251477563429279,0.03787018985463736,0.020721017524377324,-0.02107394585807501,0.03895451764899814,0.035803526466133585,0.038096447917136234,-0.00590588929649236,0.02871464929236657,-0.0018967417674394926,-0.03931122737483664,-0.017571915624504747,0.01653238294545731,-0.049578959813052145,-0.03626548978047136,-0.03695562621164121,0.008533421003208598,-0.03364515829943072,0.015181520676861049,0.012907731298759075,0.01276298211692267,0.02842866884139845,-0.003605634477616677,0.02262068475806117,0.0,0.0,-0.006648076867550477,0.011489398088354065,-0.010085557397861862,-0.03617067485855656,0.03995957738751094,-0.011999754108320299,0.037811837717998356,0.03785445583451791
FT9,0.02436518110999627,0.01046603767079994,0.006582879296561175,-0.24733000393171267,0.00873071182868276,-0.021389295252219827,0.004473934486212842,0.0030320391280080597,0.0068136509750427445,0.003586898703485929,0.00012028808620458089,0.012588860469813421,0.00449631346551195,0.006706357774463018,-0.05249547551310545,0.0,0.0,-0.03295046303296016,-0.03066566464248846,0.008995675246614512,-0.019654679805479046,0.034600881224491446,-0.015204684493062351,0.031060928429831006,0.009414501414624899,0.031159300101760972,0.03164896646144045,0.035073455839168585,0.02999173165704994,0.03649917949250045,0.036827850483819036,0.03828997309500542,-0.015003598060708662,0.025831153041316744,-0.008561835379080687,-0.03204412184328002,0.015259234687238365,0.037750408352073266,-0.03531401391664601,0.0042242270716458,0.0033456107364436033,0.01494245959255979,0.013145165610985672,-0.006582547132073833,0.012921258330616966,0.012776242040982865,0.031906929735625617,0.005129023545758693,0.004792238447465659,0.0,-0.02531961347437827,-0.034936448900325455,-0.019799832476310602,-0.006280879636236443,-0.053181220151605785,0.03295809137415661,-0.05037563121963619,0.03889852377478377,0.037683846078567125
FC5,0.0204830841318389,-0.03938108721538168,0.0014438665138625057,0.013418316698475204,-0.11264059393750021,-0.00919840062646983,0.007544683467269749,-0.028537945743735176,0.0012928656459819839,-0.011107298039160166,0.0,0.0056717241890081,-0.006627548326970436,-0.006186485494016423,0.009391414860208027,-0.00022759025725940454,0.0,0.0034537055234432432,0.009229108121993809,-0.018334931922361387,0.01922057716668614,0.0263937314526787,-0.02385430011241211,-0.006585532719095454,-0.015321470263176654,-0.012849396729032085,0.029092554098648114,0.03934794738034277,0.013402469065401327,0.011993736670415657,0.03524893794672914,0.03652686432395833,0.0010488580165625642,-0.029492993439555103,0.024712627279012047,-0.013390538785733602,0.014691618933737528,0.017587216277056113,-0.058214618053653244,-0.02828849871657698,-0.028465619369595657,-0.010970400481205001,-0.0222302734258911,-0.00885495784846536,0.012911615097290042,0.012766962349011004,0.012975458246613671,-0.0038392859000173103,0.020261058669983997,0.0,-0.01597458370908152,0.01438715285952058,0.020292542624689106,-0.029297967497715963,0.0011155355281777925,0.034832527025573115,-0.0033279070583846345,0.03585712670479996,0.036604338803477306
FC1,-0.004101871612789592,-0.024300868343799874,0.011680734293175482,0.003343394267023721,-0.015048722252966372,-0.1164302057256252,-0.0115882160247786,-0.022821525883963925,-0.0013019380609151376,-0.015122543323780305,0.0,0.014335550559794116,0.016303377876708505,0.004759607811796862,-0.024083926428815794,0.0,0.0,-0.019031821738288778,-0.028021258911974968,0.009582748478997026,0.013299156752170685,0.023380718362598963,-0.01277310412467812,0.020790816518253073,0.014368491408283264,0.024970816394369218,0.038247067027345066,0.028885770673421275,0.020362325700074492,0.0029031834916012156,0.03248291805205852,0.03552477640702049,-0.007233269684057847,0.0004394849759397658,0.02341154267716458,-0.019959291996234054,0.016939782436634052,0.030912843849954543,-0.035405781963720774,-0.02204838535845705,-0.02236904893252474,0.006831401076329335,-0.019301315150386206,-0.047607656325869135,0.012848766950239598,0.012704707340086396,0.020898472029793346,-0.028641623900368736,0.03706655956570719,0.0,-0.025834865969687953,-0.04329154581154864,0.0038818225576787344,-0.020999849154131826,-0.0033780163326707783,0.03945337944424565,0.0034457526019943036,0.032165829122037075,0.034474854309537874
C3,-0.01993115271061672,-0.008652597076193098,0.015393001845462431,0.0040119532791893266,-0.0032291417309634977,-0.02705417786247655,-0.184768210296393,-0.011714708631936122,-0.026176168689437278,-0.007689693276778951,0.0,0.01779573393659962,0.02409623472048764,0.008806846167336934,0.010139943216900432,-0.014070615417285489,-0.018318980135817425,0.008308426303698123,0.014862486534256064,0.005042237003209754,0.016115707752301586,0.03843128362690758,-0.019096148990064225,-0.006936089178411817,0.006301630758783994,0.013819630625371192,0.015980033132147124,0.028511419727069345,0.013453519847294057,-0.027565359991413046,0.03476091621614539,0.03617869077853099,-0.004257679322508507,-0.01744195158553625,0.013805636023161327,-0.0028703739626975244,0.019739265738417205,0.038653046102467226,-0.027541682091038952,-0.011367718384180004,-0.01138152120058005,-0.002571756320391165,-0.0025485351074330583,0.004960888470245304,-0.005427289497555689,-0.005571782476529848,0.010536992827888928,-0.023597207109378477,0.023224633514189217,-0.018318980135817425,-0.024869403335897596,-0.003055663598955456,-0.0022236985409603794,-0.023759162115545025,0.010217641074600266,0.03648849080689919,0.020333235790398745,0.035769269341680114,0.03626865361115357
CP5,0.01693026815933968,-0.04257920362899731,0.0016354842523617177,0.022134535316692246,0.0009517565234321774,0.006718023762116818,0.016682603373307462,-0.0522848725189859,0.0088284730087521,-0.02994437441434052,0.0,0.02024036583318873,-0.011692625466500153,-0.026567505930280306,0.009804095871531969,0.0,0.0,-0.00048213773892669527,0.004045162384670736,-0.03616693948268957,0.010284491813120574,0.015923764113464554,-0.015799731025742142,-0.0031171720356680454,-0.02999770535183088,-0.001389041940368378,0.03646030057287942,0.025760913551694856,0.015566118752055406,0.02488182026363858,0.02950966881179867,0.02868046938694041,-0.01688953092960846,0.007355382231446634,0.0026216665689445646,-0.034141736340844116,-0.020008484084289596,0.03412599551770563,-0.07681102244395163,-0.0528744275422242,-0.052003277219981325,0.0070071260839896735,-0.04310203149735347,0.0178205567547158,0.014286182576992023,0.014161675922110522,0.0025160862279617205,-0.010518397492483938,0.02372724045529195,0.0,-0.0027311200299691444,0.01232426803586063,0.02433474760911735,-0.0068085266606503205,0.0031832187711073713,0.035671140010783385,0.015208230142361624,0.027653176586376192,0.028874854529934966
CP1,-0.03084103022367081,-0.01717239341584098,-0.007479102357573005,-0.0015121990978408243,-0.0032944592783342172,-4.035596897852053e-05,-0.013335990219851084,-0.025328136358193473,-0.10423178751552997,-0.012080082445241856,0.0,0.02205295887319978,0.0017102989398034717,-0.016880460704021088,0.01322837656850495,0.0,0.0,0.014098789576514725,0.014698228749858004,-0.028506232576615616,0.015102544347145835,0.024472718798807584,-0.012990340949628256,-0.0003672637440893381,-0.021073886799961042,-0.00931124928293811,0.03129205625614696,0.02853685907057483,-0.004043911155747314,0.02548195563746252,0.038209037312192905,0.037644542418333274,-0.012339294182322977,-0.009832015858491944,-0.0015964812506852682,-0.0143364389062859,-0.00734376317573388,0.03622625259994648,-0.05284982077597403,-0.02508962540112595,-0.025007921666105652,0.008865078563129758,-0.015574359303721284,0.015649245776693087,0.013204461346317926,0.013090590204686905,0.008874769119144716,-0.0016523073567312938,0.029679127503412416,0.0,-0.0036939358150601675,0.01010580863498266,-0.0001845270338191207,-0.007018478048614318,-0.017142828267852833,0.02589988561337648,-0.0007125953207735241,0.036933167471354424,0.03780652107576395
Pz,0.02257604941096571,-0.040940119548404694,-0.007485468602727935,0.01981257606765627,0.0016466047053153572,0.003281805317738931,0.01332862870345292,-0.052162677271305836,0.005491534626366167,-0.06216557786071884,0.0,0.02602284506784329,-0.01784000858268808,-0.011888006690853407,0.0036490702351481647,0.0,0.0,-0.0042563616583486084,-0.0020388962531982468,-0.02418407531565033,0.007682210567868321,0.003140815707980141,-0.01485543151987348,0.00491067580970674,-0.011963417439422227,0.013732433385181004,0.03763531088271967,0.021965215945317335,0.012899857164600318,0.03151688227582668,0.03118664359413052,0.03103073642182687,-0.016719855218601653,0.011516024300770375,0.008613047743155015,-0.048948703920066096,-0.019537817942297902,0.03492471532501423,-0.05526126286503487,-0.05167824533405422,-0.052858107965693894,0.0045336707464017365,-0.041857480993067436,0.01352151534009757,0.013205302204504115,0.01305858441587961,0.014913849904445919,-0.002864462379082141,0.02351545577373168,0.0,-0.0025494469935096404,0.007021101191436525,0.016458175008596785,-0.00573625573539669,-0.010371732276650565,0.03594305575206467,0.00789237902742885,0.030345479644071388,0.031191160099403946
