,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.17346938775510204,0.15306122448979592,0.09693877551020408,0.1683673469387755,0.14285714285714285,0.17346938775510204,0.04081632653061224,0.05102040816326531
postcentral-rh,0.16759776536312848,0.16201117318435754,0.1005586592178771,0.16759776536312848,0.13966480446927373,0.16201117318435754,0.0446927374301676,0.055865921787709494
precentral-rh,0.13846153846153847,0.13846153846153847,0.13846153846153847,0.16153846153846155,0.15384615384615385,0.13076923076923078,0.06153846153846154,0.07692307692307693
superiorfrontal-rh,0.15760869565217392,0.14673913043478262,0.10326086956521739,0.17391304347826086,0.15760869565217392,0.15217391304347827,0.043478260869565216,0.06521739130434782
superiorparietal-lh,0.14285714285714285,0.13043478260869565,0.10559006211180125,0.16149068322981366,0.18633540372670807,0.14906832298136646,0.049689440993788817,0.07453416149068323
superiorparietal-rh,0.17277486910994763,0.15706806282722513,0.09947643979057591,0.16753926701570682,0.14136125654450263,0.17801047120418848,0.03664921465968586,0.04712041884816754
superiortemporal-lh,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.10126582278481013,0.11392405063291139,0.0759493670886076,0.31645569620253167,0.12658227848101267
superiortemporal-rh,0.09859154929577464,0.09859154929577464,0.11267605633802817,0.14084507042253522,0.16901408450704225,0.08450704225352113,0.11267605633802817,0.18309859154929578
