,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.12875536480686695,0.12446351931330472,0.11587982832618025,0.12446351931330472,0.12446351931330472,0.12875536480686695,0.12446351931330472,0.12875536480686695
postcentral-lh,0.11740890688259109,0.13765182186234817,0.11740890688259109,0.12955465587044535,0.11740890688259109,0.12550607287449392,0.13360323886639677,0.1214574898785425
postcentral-rh,0.125,0.1206896551724138,0.12931034482758622,0.1206896551724138,0.125,0.125,0.125,0.12931034482758622
precentral-lh,0.12345679012345678,0.13168724279835392,0.1111111111111111,0.15637860082304528,0.11934156378600823,0.11934156378600823,0.11522633744855967,0.12345679012345678
superiorfrontal-lh,0.1271186440677966,0.1228813559322034,0.11864406779661017,0.1228813559322034,0.1228813559322034,0.1271186440677966,0.1271186440677966,0.13135593220338984
superiorfrontal-rh,0.12653061224489795,0.12244897959183673,0.11836734693877551,0.12244897959183673,0.12244897959183673,0.12653061224489795,0.1306122448979592,0.1306122448979592
superiorparietal-lh,0.12195121951219512,0.12601626016260162,0.12195121951219512,0.11788617886178862,0.12195121951219512,0.13008130081300814,0.13414634146341464,0.12601626016260162
superiorparietal-rh,0.12195121951219512,0.11788617886178862,0.11788617886178862,0.11788617886178862,0.11788617886178862,0.12195121951219512,0.12195121951219512,0.16260162601626016
