,Fp1,F7,TP10,FT10,F4,F6,AF8,AF4
Fp1,0.41935483870967744,0.021505376344086023,0.43010752688172044,0.0,0.0,0.0,0.0,0.12903225806451613
F7,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727
TP10,0.2898550724637681,0.014492753623188406,0.6086956521739131,0.0,0.0,0.0,0.0,0.08695652173913043
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.325,0.05,0.325,0.0,0.0,0.0,0.0,0.3
