,Fp1,TP10,T8,AF3,AFz,F1,AF8,AF4
Fp1,0.3036144578313253,0.09879518072289156,0.0,0.0,0.2891566265060241,0.0,0.0,0.30843373493975906
TP10,0.25153374233128833,0.24539877300613497,0.0,0.0,0.25153374233128833,0.0,0.0,0.25153374233128833
T8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
AF3,0.0,0.0,0.0,0.6027397260273972,0.0,0.3972602739726027,0.0,0.0
AFz,0.29975429975429974,0.10073710073710074,0.0,0.0,0.2972972972972973,0.0,0.0,0.3022113022113022
F1,0.0,0.0,0.0,0.5057471264367817,0.0,0.4942528735632184,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.29906542056074764,0.09579439252336448,0.0,0.0,0.28738317757009346,0.0,0.0,0.3177570093457944
