,Fp1,TP10,T8,AF3,AFz,F1,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.3583815028901734,0.0,0.0,0.36416184971098264,0.2774566473988439,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.35,0.0,0.0,0.38333333333333336,0.26666666666666666,0.0
AF8,0.0,0.0,0.3356643356643357,0.0,0.0,0.3356643356643357,0.32867132867132864,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
