,Fp1,TP9,TP10,FT10,F8,AF3,AFz,AF4
Fp1,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715
TP9,0.23529411764705882,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.35294117647058826
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.4883720930232558,0.5116279069767442,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.30985915492957744,0.6901408450704225,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.23529411764705882,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.35294117647058826
