,Fp1,TP9,TP10,FT10,F8,AF3,AFz,AF4
Fp1,0.345,0.0,0.0,0.0,0.0,0.0,0.32,0.335
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.7058823529411765,0.29411764705882354,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.48717948717948717,0.5128205128205128,0.0,0.0
AFz,0.33507853403141363,0.0,0.0,0.0,0.0,0.0,0.3298429319371728,0.33507853403141363
AF4,0.3415841584158416,0.0,0.0,0.0,0.0,0.0,0.31683168316831684,0.3415841584158416
