,parsopercularis-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.20930232558139536,0.09302325581395349,0.06976744186046512,0.16279069767441862,0.11627906976744186,0.13953488372093023,0.20930232558139536,0.0
rostralmiddlefrontal-rh,0.0847457627118644,0.2542372881355932,0.05084745762711865,0.1694915254237288,0.0847457627118644,0.13559322033898305,0.1016949152542373,0.11864406779661017
superiorfrontal-lh,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0
superiorfrontal-rh,0.12903225806451613,0.16129032258064516,0.04838709677419355,0.1935483870967742,0.08064516129032258,0.14516129032258066,0.14516129032258066,0.0967741935483871
superiorparietal-lh,0.14634146341463414,0.12195121951219512,0.07317073170731707,0.17073170731707318,0.12195121951219512,0.17073170731707318,0.17073170731707318,0.024390243902439025
superiortemporal-lh,0.12727272727272726,0.14545454545454545,0.05454545454545454,0.2,0.09090909090909091,0.16363636363636364,0.14545454545454545,0.07272727272727272
superiortemporal-rh,0.17307692307692307,0.11538461538461539,0.057692307692307696,0.17307692307692307,0.09615384615384616,0.15384615384615385,0.19230769230769232,0.038461538461538464
supramarginal-lh,0.0,0.14545454545454545,0.0,0.09090909090909091,0.0,0.05454545454545454,0.01818181818181818,0.6909090909090909
