,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6378600823045267,0.012345679012345678,0.07818930041152264,0.07407407407407407,0.102880658436214,0.0,0.04938271604938271,0.04526748971193416
frontalpole-lh,0.02336448598130841,0.677570093457944,0.09813084112149532,0.04205607476635514,0.02336448598130841,0.13551401869158877,0.0,0.0
frontalpole-rh,0.06880733944954129,0.10550458715596331,0.7385321100917431,0.0,0.0,0.013761467889908258,0.07339449541284404,0.0
parahippocampal-lh,0.10945273631840796,0.03980099502487562,0.0,0.8507462686567164,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.09813084112149532,0.037383177570093455,0.0,0.0,0.6542056074766355,0.0,0.14953271028037382,0.06074766355140187
rostralanteriorcingulate-rh,0.0,0.15789473684210525,0.005847953216374269,0.0,0.0,0.7543859649122807,0.011695906432748537,0.07017543859649122
temporalpole-lh,0.04975124378109453,0.0,0.06965174129353234,0.0,0.19900497512437812,0.009950248756218905,0.6368159203980099,0.03482587064676617
temporalpole-rh,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,0.09696969696969697,0.05454545454545454,0.696969696969697
