,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1266490765171504,0.12137203166226913,0.11081794195250659,0.13192612137203166,0.13192612137203166,0.12928759894459102,0.13192612137203166,0.11609498680738786
parsopercularis-lh,0.12640449438202248,0.13202247191011235,0.10674157303370786,0.12921348314606743,0.12921348314606743,0.12921348314606743,0.1348314606741573,0.11235955056179775
parstriangularis-rh,0.12130177514792899,0.11242603550295859,0.12721893491124261,0.13313609467455623,0.1301775147928994,0.12130177514792899,0.1242603550295858,0.1301775147928994
precentral-lh,0.12342569269521411,0.11838790931989925,0.11335012594458438,0.13602015113350127,0.13350125944584382,0.12342569269521411,0.1309823677581864,0.12090680100755667
rostralmiddlefrontal-lh,0.12276214833759591,0.12020460358056266,0.11253196930946291,0.13554987212276215,0.1329923273657289,0.12531969309462915,0.13043478260869565,0.12020460358056266
rostralmiddlefrontal-rh,0.12566844919786097,0.12566844919786097,0.10962566844919786,0.13101604278074866,0.13101604278074866,0.12834224598930483,0.13368983957219252,0.11497326203208556
superiortemporal-lh,0.12403100775193798,0.12403100775193798,0.1111111111111111,0.13178294573643412,0.13178294573643412,0.12661498708010335,0.1343669250645995,0.11627906976744186
superiortemporal-rh,0.12256267409470752,0.11142061281337047,0.12534818941504178,0.13370473537604458,0.1309192200557103,0.11977715877437325,0.12534818941504178,0.1309192200557103
