,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13548387096774195,0.08064516129032258,0.12258064516129032,0.13870967741935483,0.13870967741935483,0.13548387096774195,0.13548387096774195,0.11290322580645161
parsopercularis-lh,0.1218274111675127,0.1319796954314721,0.12690355329949238,0.1218274111675127,0.14213197969543148,0.1319796954314721,0.14213197969543148,0.08121827411167512
parstriangularis-rh,0.12871287128712872,0.0891089108910891,0.132013201320132,0.132013201320132,0.1419141914191419,0.13861386138613863,0.13861386138613863,0.09900990099009901
postcentral-rh,0.13333333333333333,0.07878787878787878,0.11818181818181818,0.15151515151515152,0.13333333333333333,0.1303030303030303,0.1303030303030303,0.12424242424242424
precentral-rh,0.12852664576802508,0.08463949843260188,0.12539184952978055,0.13479623824451412,0.14420062695924765,0.13793103448275862,0.14106583072100312,0.10344827586206896
rostralmiddlefrontal-rh,0.13015873015873017,0.08571428571428572,0.12380952380952381,0.13333333333333333,0.14285714285714285,0.1365079365079365,0.14285714285714285,0.10476190476190476
superiortemporal-lh,0.12956810631229235,0.08637873754152824,0.12292358803986711,0.132890365448505,0.14285714285714285,0.1362126245847176,0.14285714285714285,0.10631229235880399
superiortemporal-rh,0.13432835820895522,0.06343283582089553,0.11194029850746269,0.16044776119402984,0.12686567164179105,0.12686567164179105,0.12313432835820895,0.15298507462686567
