,Fp1,F7,FT9,P7,CP2,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.33980582524271846,0.33980582524271846,0.0,0.0,0.0,0.32038834951456313,0.0
FT9,0.0,0.34,0.34,0.0,0.0,0.0,0.32,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.336734693877551,0.336734693877551,0.0,0.0,0.0,0.32653061224489793,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
