,Fp1,F7,FT9,P7,CP2,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3170731707317073,0.34146341463414637,0.0,0.0,0.0,0.34146341463414637,0.0
FT9,0.0,0.2,0.44285714285714284,0.0,0.0,0.0,0.35714285714285715,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2222222222222222,0.3968253968253968,0.0,0.0,0.0,0.38095238095238093,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
