,F3,F7,FT9,P7,CP2,AF7,F5,P2
F3,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0
F7,0.0,0.4888888888888889,0.5111111111111111,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.0
P7,0.2553191489361702,0.0,0.0,0.7446808510638298,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
