,F3,F7,FT9,P7,CP2,AF7,F5,P2
F3,0.5846153846153846,0.0,0.0,0.4153846153846154,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.5094339622641509,0.0,0.0,0.49056603773584906,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
