,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.6,0.0,0.16,0.0,0.24,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.35714285714285715,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.4,0.0,0.25,0.0,0.35,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
