,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.3,0.2833333333333333,0.18333333333333332,0.0,0.0,0.23333333333333334
FC2,0.0,0.0,0.3,0.2833333333333333,0.18333333333333332,0.0,0.0,0.23333333333333334
C5,0.0,0.0,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,0.0,0.2608695652173913
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.2777777777777778,0.2777777777777778,0.2037037037037037,0.0,0.0,0.24074074074074073
