,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.42,0.36,0.12,0.1,0.0,0.0
FC2,0.0,0.0,0.40425531914893614,0.3617021276595745,0.1276595744680851,0.10638297872340426,0.0,0.0
C5,0.0,0.0,0.28,0.28,0.24,0.2,0.0,0.0
POz,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
