,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.30952380952380953,0.0,0.0,0.0,0.0,0.16666666666666666,0.21428571428571427,0.30952380952380953
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.25806451612903225,0.0,0.0,0.0,0.0,0.22580645161290322,0.25806451612903225,0.25806451612903225
AF8,0.2903225806451613,0.0,0.0,0.0,0.0,0.1935483870967742,0.25806451612903225,0.25806451612903225
AF4,0.3191489361702128,0.0,0.0,0.0,0.0,0.1702127659574468,0.19148936170212766,0.3191489361702128
