,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.46153846153846156
AF4,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7037037037037037
