,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.3333333333333333,0.3888888888888889,0.0,0.2777777777777778,0.0,0.0
FC2,0.0,0.0,0.25925925925925924,0.48148148148148145,0.0,0.25925925925925924,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.35,0.35,0.0,0.3,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
