,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.31343283582089554,0.0,0.0,0.31343283582089554,0.0,0.1044776119402985,0.0,0.26865671641791045
CP5,0.0,0.45,0.0,0.0,0.0,0.0,0.55,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.31343283582089554,0.0,0.0,0.31343283582089554,0.0,0.1044776119402985,0.0,0.26865671641791045
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.2571428571428571,0.0,0.0,0.2571428571428571,0.0,0.22857142857142856,0.0,0.2571428571428571
CPz,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.6296296296296297,0.0
F6,0.3064516129032258,0.0,0.0,0.3064516129032258,0.0,0.11290322580645161,0.0,0.27419354838709675
