,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.46511627906976744
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.35
AF4,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.4772727272727273
