,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693
