,Fp1,TP10,T8,F8,AF7,CPz,TP8,AF8
Fp1,0.3125,0.0,0.0,0.03125,0.0,0.28125,0.0,0.375
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.17647058823529413,0.0,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.29411764705882354
AF7,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
CPz,0.23404255319148937,0.0,0.0,0.0851063829787234,0.0,0.3191489361702128,0.0,0.3617021276595745
TP8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0
AF8,0.24,0.0,0.0,0.06,0.0,0.3,0.0,0.4
