,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805
