,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.4,0.0,0.23333333333333334,0.0,0.36666666666666664,0.0,0.0,0.0
CP5,0.0,0.5625,0.0,0.0,0.0,0.25,0.0,0.1875
P3,0.35,0.0,0.3,0.0,0.35,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.39285714285714285,0.0,0.25,0.0,0.35714285714285715,0.0,0.0,0.0
POz,0.0,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.25
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727
