,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.08227848101265822,0.14240506329113925,0.08227848101265822,0.14240506329113925,0.14240506329113925,0.12341772151898735,0.14240506329113925,0.14240506329113925
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-rh,0.08227848101265822,0.14240506329113925,0.08227848101265822,0.14240506329113925,0.14240506329113925,0.12341772151898735,0.14240506329113925,0.14240506329113925
superiorparietal-rh,0.08227848101265822,0.14240506329113925,0.08227848101265822,0.14240506329113925,0.14240506329113925,0.12341772151898735,0.14240506329113925,0.14240506329113925
superiortemporal-lh,0.09285714285714286,0.1357142857142857,0.09285714285714286,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857
superiortemporal-rh,0.08227848101265822,0.14240506329113925,0.08227848101265822,0.14240506329113925,0.14240506329113925,0.12341772151898735,0.14240506329113925,0.14240506329113925
supramarginal-rh,0.08227848101265822,0.14240506329113925,0.08227848101265822,0.14240506329113925,0.14240506329113925,0.12341772151898735,0.14240506329113925,0.14240506329113925
