,frontalpole-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.1547314578005115,0.09974424552429667,0.11892583120204604,0.15601023017902813,0.04731457800511509,0.11125319693094629,0.15601023017902813,0.15601023017902813
inferiortemporal-rh,0.08879023307436182,0.14872364039955605,0.14983351831298558,0.14983351831298558,0.10321864594894561,0.14983351831298558,0.09655937846836848,0.11320754716981132
insula-rh,0.09664292980671414,0.1363173957273652,0.1515768056968464,0.1525940996948118,0.09460834181078331,0.14547304170905392,0.10376398779247202,0.1190233977619532
lateralorbitofrontal-rh,0.10338983050847457,0.1135593220338983,0.12627118644067797,0.17457627118644067,0.0788135593220339,0.1211864406779661,0.13474576271186442,0.14745762711864407
paracentral-lh,0.06341463414634146,0.15284552845528454,0.15284552845528454,0.15284552845528454,0.15121951219512195,0.15284552845528454,0.07479674796747968,0.0991869918699187
parahippocampal-rh,0.09329140461215933,0.14046121593291405,0.1509433962264151,0.1509433962264151,0.09748427672955975,0.149895178197065,0.10062893081761007,0.11635220125786164
rostralanteriorcingulate-lh,0.1307609860664523,0.09110396570203644,0.10718113612004287,0.1682743837084673,0.04715969989281887,0.1007502679528403,0.17684887459807075,0.17792068595927116
rostralanteriorcingulate-rh,0.11844660194174757,0.0970873786407767,0.11165048543689321,0.1669902912621359,0.05728155339805825,0.10582524271844661,0.16116504854368932,0.18155339805825244
