,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3273809523809524,0.27976190476190477,0.09821428571428571,0.011904761904761904,0.22916666666666666,0.03273809523809524,0.0,0.020833333333333332
caudalanteriorcingulate-rh,0.30670926517571884,0.3546325878594249,0.054313099041533544,0.0,0.19488817891373802,0.0,0.012779552715654952,0.07667731629392971
fusiform-rh,0.08157894736842106,0.039473684210526314,0.2736842105263158,0.2,0.1868421052631579,0.21842105263157896,0.0,0.0
inferiortemporal-rh,0.007434944237918215,0.0,0.2788104089219331,0.2788104089219331,0.15613382899628253,0.2788104089219331,0.0,0.0
insula-rh,0.17985611510791366,0.14148681055155876,0.1750599520383693,0.10551558752997602,0.27577937649880097,0.1223021582733813,0.0,0.0
parahippocampal-rh,0.030201342281879196,0.0,0.2751677852348993,0.2550335570469799,0.1644295302013423,0.2751677852348993,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.5706214689265536,0.3954802259887006
rostralanteriorcingulate-rh,0.04712041884816754,0.13612565445026178,0.0,0.0,0.0,0.0,0.35602094240837695,0.4607329842931937
