,bankssts-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
bankssts-lh,0.6457461645746164,0.08926080892608089,0.0,0.09762900976290098,0.0,0.0,0.08786610878661087,0.0794979079497908
frontalpole-rh,0.11148648648648649,0.4375,0.0,0.21283783783783783,0.0,0.0,0.14527027027027026,0.0929054054054054
fusiform-lh,0.0,0.0,0.1911701671667381,0.14744963566223745,0.17359622803257607,0.17659665666523788,0.15987998285469351,0.15130732961851692
isthmuscingulate-rh,0.031959629941127,0.05088309503784693,0.13666947014297728,0.21152228763666947,0.1295206055508831,0.12994112699747687,0.15138772077375945,0.1581160639192599
lingual-lh,0.0,0.0,0.18165938864628822,0.14497816593886462,0.1851528384279476,0.17860262008733624,0.15240174672489082,0.1572052401746725
parahippocampal-lh,0.0,0.0,0.1829477292202228,0.14138817480719795,0.17566409597257926,0.1953727506426735,0.1520994001713796,0.15252784918594686
parahippocampal-rh,0.023590563774490203,0.03198720511795282,0.1523390643742503,0.15153938424630148,0.14234306277489003,0.14434226309476209,0.21391443422630949,0.1399440223910436
pericalcarine-lh,0.025267665952890792,0.023554603854389723,0.14475374732334048,0.1640256959314775,0.14732334047109208,0.14646680942184154,0.14518201284796575,0.20342612419700215
