,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6598837209302325,0.1875,0.0,0.007267441860465116,0.0,0.0,0.07412790697674419,0.07122093023255814
frontalpole-rh,0.15185601799775028,0.6006749156355455,0.0,0.04049493813273341,0.007874015748031496,0.0022497187851518562,0.09448818897637795,0.10236220472440945
isthmuscingulate-rh,0.0,0.0,0.6388140161725068,0.01752021563342318,0.08490566037735849,0.24797843665768193,0.0,0.01078167115902965
parahippocampal-rh,0.007621951219512195,0.054878048780487805,0.013719512195121951,0.7073170731707317,0.06554878048780488,0.08079268292682927,0.025914634146341462,0.04420731707317073
pericalcarine-lh,0.0,0.005980861244019139,0.08971291866028708,0.056220095693779906,0.6578947368421053,0.11722488038277512,0.029904306220095694,0.0430622009569378
pericalcarine-rh,0.0,0.00681044267877412,0.1952326901248581,0.06469920544835414,0.11577752553916004,0.5664018161180476,0.007945516458569807,0.043132803632236094
rostralanteriorcingulate-rh,0.07255936675461741,0.11873350923482849,0.0,0.01978891820580475,0.040897097625329816,0.009234828496042216,0.600263852242744,0.13852242744063326
temporalpole-lh,0.06029579067121729,0.10580204778156997,0.006825938566552901,0.030716723549488054,0.04323094425483504,0.04323094425483504,0.10921501706484642,0.6006825938566553
