,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-rh
cuneus-lh,0.24603721571330117,0.03445899379738112,0.0,0.15920055134390076,0.16609235010337697,0.1729841488628532,0.18607856650585802,0.03514817367332874
frontalpole-lh,0.060526315789473685,0.5921052631578947,0.0,0.1,0.06842105263157895,0.10921052631578948,0.06184210526315789,0.007894736842105263
frontalpole-rh,0.0,0.0,0.9393382352941176,0.05698529411764706,0.0,0.0,0.003676470588235294,0.0
fusiform-lh,0.1455816910362365,0.04767959313413859,0.02097902097902098,0.2663699936427209,0.18118245390972665,0.18054672600127145,0.15766052129688493,0.0
lingual-lh,0.14845230574857865,0.03663929248262792,0.0,0.19204042956411876,0.24384080859128238,0.20088439671509792,0.17182564750473783,0.006317119393556538
parahippocampal-lh,0.14236311239193083,0.04899135446685879,0.0,0.17752161383285303,0.18328530259365994,0.26570605187319885,0.15907780979827088,0.023054755043227664
pericalcarine-lh,0.1578612348822406,0.031190324633991087,0.002546148949713558,0.16422660725652452,0.16995544239338,0.17504774029280712,0.27180140038192235,0.02737110120942075
temporalpole-rh,0.08524590163934426,0.01639344262295082,0.0,0.001639344262295082,0.022950819672131147,0.07540983606557378,0.08032786885245902,0.7180327868852459
