,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-lh,0.18478260869565216,0.06521739130434782,0.0,0.17391304347826086,0.15217391304347827,0.14130434782608695,0.13043478260869565,0.15217391304347827
parsopercularis-lh,0.14583333333333334,0.125,0.0,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.18478260869565216,0.06521739130434782,0.0,0.17391304347826086,0.15217391304347827,0.14130434782608695,0.13043478260869565,0.15217391304347827
precentral-lh,0.16853932584269662,0.06741573033707865,0.0,0.16853932584269662,0.15730337078651685,0.14606741573033707,0.1348314606741573,0.15730337078651685
precentral-rh,0.16091954022988506,0.06896551724137931,0.0,0.16091954022988506,0.16091954022988506,0.14942528735632185,0.13793103448275862,0.16091954022988506
rostralmiddlefrontal-lh,0.1566265060240964,0.07228915662650602,0.0,0.1566265060240964,0.1566265060240964,0.1566265060240964,0.14457831325301204,0.1566265060240964
superiorparietal-lh,0.16853932584269662,0.06741573033707865,0.0,0.16853932584269662,0.15730337078651685,0.14606741573033707,0.1348314606741573,0.15730337078651685
